province,district,zone,soil_type,rainfall_mm,temperature_c,pH,season,shade,chosen_crop,good_bad
North Central,Polonnaruwa,Wet Zone,clay,1354,33.0,7.0,Maha,no,cinnamon,1
North Central,Polonnaruwa,Wet Zone,clay,1354,33.0,7.0,Maha,no,coffee,0
North Central,Polonnaruwa,Wet Zone,clay,1354,33.0,7.0,Maha,no,ginger,0
Central,Kandy,Wet Zone,clay_loam,1748,27.5,5.1,Yala,no,paddy,1
Central,Kandy,Wet Zone,clay_loam,1748,27.5,5.1,Yala,no,vegetables,0
Central,Kandy,Wet Zone,clay_loam,1748,27.5,5.1,Yala,no,fruits,0
Southern,Galle,Wet Zone,clay_loam,2327,27.4,5.2,Maha,yes,coconut,1
Southern,Galle,Wet Zone,clay_loam,2327,27.4,5.2,Maha,yes,rubber,0
Southern,Galle,Wet Zone,clay_loam,2327,27.4,5.2,Maha,yes,cinnamon,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,1318,27.2,6.0,Maha,yes,vegetables,1
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,1318,27.2,6.0,Maha,yes,paddy,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,1318,27.2,6.0,Maha,yes,mushroom,0
Uva,Monaragala,Dry Zone,clay,1833,27.6,6.5,Maha,no,paddy,1
Uva,Monaragala,Dry Zone,clay,1833,27.6,6.5,Maha,no,coconut,0
Uva,Monaragala,Dry Zone,clay,1833,27.6,6.5,Maha,no,ginger,0
North Western,Puttalam,Wet Zone,clay_loam,882,23.1,6.9,Yala,no,coconut,1
North Western,Puttalam,Wet Zone,clay_loam,882,23.1,6.9,Yala,no,turmeric,0
North Western,Puttalam,Wet Zone,clay_loam,882,23.1,6.9,Yala,no,maize,0
North Central,Polonnaruwa,Intermediate Zone,sandy_loam,2470,26.6,7.0,Yala,yes,mushroom,1
North Central,Polonnaruwa,Intermediate Zone,sandy_loam,2470,26.6,7.0,Yala,yes,turmeric,0
North Central,Polonnaruwa,Intermediate Zone,sandy_loam,2470,26.6,7.0,Yala,yes,cinnamon,0
Southern,Hambantota,Wet Zone,compost_rich,1926,26.9,6.5,Yala,yes,coconut,1
Southern,Hambantota,Wet Zone,compost_rich,1926,26.9,6.5,Yala,yes,paddy,0
Southern,Hambantota,Wet Zone,compost_rich,1926,26.9,6.5,Yala,yes,rubber,0
Central,Kandy,Intermediate Zone,clay_loam,1311,30.5,4.7,Maha,no,vegetables,1
Central,Kandy,Intermediate Zone,clay_loam,1311,30.5,4.7,Maha,no,banana,0
Central,Kandy,Intermediate Zone,clay_loam,1311,30.5,4.7,Maha,no,pepper,0
Central,Nuwara Eliya,Wet Zone,sandy_loam,1112,20.6,4.5,Maha,yes,tea,1
Central,Nuwara Eliya,Wet Zone,sandy_loam,1112,20.6,4.5,Maha,yes,banana,0
Central,Nuwara Eliya,Wet Zone,sandy_loam,1112,20.6,4.5,Maha,yes,pepper,0
Eastern,Ampara,Wet Zone,clay_loam,2448,30.9,7.3,Yala,no,coconut,1
Eastern,Ampara,Wet Zone,clay_loam,2448,30.9,7.3,Yala,no,coffee,0
Eastern,Ampara,Wet Zone,clay_loam,2448,30.9,7.3,Yala,no,paddy,0
Eastern,Batticaloa,Intermediate Zone,clay_loam,1842,28.2,5.3,Yala,no,cinnamon,1
Eastern,Batticaloa,Intermediate Zone,clay_loam,1842,28.2,5.3,Yala,no,coffee,0
Eastern,Batticaloa,Intermediate Zone,clay_loam,1842,28.2,5.3,Yala,no,pepper,0
North Central,Anuradhapura,Dry Zone,clay,1650,33.7,5.0,Maha,no,paddy,1
North Central,Anuradhapura,Dry Zone,clay,1650,33.7,5.0,Maha,no,maize,0
North Central,Anuradhapura,Dry Zone,clay,1650,33.7,5.0,Maha,no,coffee,0
Western,Gampaha,Wet Zone,compost_rich,879,24.0,4.8,Yala,yes,rubber,1
Western,Gampaha,Wet Zone,compost_rich,879,24.0,4.8,Yala,yes,tea,0
Western,Gampaha,Wet Zone,compost_rich,879,24.0,4.8,Yala,yes,turmeric,0
Northern,Vavuniya,Wet Zone,loamy,1513,23.6,5.3,Yala,yes,turmeric,1
Northern,Vavuniya,Wet Zone,loamy,1513,23.6,5.3,Yala,yes,cinnamon,0
Northern,Vavuniya,Wet Zone,loamy,1513,23.6,5.3,Yala,yes,ginger,0
Central,Nuwara Eliya,Dry Zone,sandy_loam,2099,25.1,5.4,Maha,no,turmeric,1
Central,Nuwara Eliya,Dry Zone,sandy_loam,2099,25.1,5.4,Maha,no,fruits,0
Central,Nuwara Eliya,Dry Zone,sandy_loam,2099,25.1,5.4,Maha,no,banana,0
Eastern,Batticaloa,Dry Zone,clay_loam,1184,28.5,5.6,Maha,no,ginger,1
Eastern,Batticaloa,Dry Zone,clay_loam,1184,28.5,5.6,Maha,no,paddy,0
Eastern,Batticaloa,Dry Zone,clay_loam,1184,28.5,5.6,Maha,no,tea,0
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2824,29.0,5.2,Maha,no,coffee,1
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2824,29.0,5.2,Maha,no,tea,0
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2824,29.0,5.2,Maha,no,maize,0
North Central,Anuradhapura,Dry Zone,loamy,1691,26.7,7.3,Maha,no,banana,1
North Central,Anuradhapura,Dry Zone,loamy,1691,26.7,7.3,Maha,no,vegetables,0
North Central,Anuradhapura,Dry Zone,loamy,1691,26.7,7.3,Maha,no,cinnamon,0
Northern,Mannar,Dry Zone,compost_rich,874,24.7,6.4,Yala,yes,mushroom,1
Northern,Mannar,Dry Zone,compost_rich,874,24.7,6.4,Yala,yes,rubber,0
Northern,Mannar,Dry Zone,compost_rich,874,24.7,6.4,Yala,yes,vegetables,0
Eastern,Ampara,Dry Zone,loamy,1893,23.8,5.6,Maha,yes,coffee,1
Eastern,Ampara,Dry Zone,loamy,1893,23.8,5.6,Maha,yes,cinnamon,0
Eastern,Ampara,Dry Zone,loamy,1893,23.8,5.6,Maha,yes,ginger,0
North Western,Puttalam,Dry Zone,loamy,933,29.6,4.7,Maha,no,pepper,1
North Western,Puttalam,Dry Zone,loamy,933,29.6,4.7,Maha,no,vegetables,0
North Western,Puttalam,Dry Zone,loamy,933,29.6,4.7,Maha,no,banana,0
North Central,Anuradhapura,Dry Zone,clay,1729,25.3,6.7,Maha,yes,paddy,1
North Central,Anuradhapura,Dry Zone,clay,1729,25.3,6.7,Maha,yes,cinnamon,0
North Central,Anuradhapura,Dry Zone,clay,1729,25.3,6.7,Maha,yes,maize,0
Sabaragamuwa,Kegalle,Dry Zone,compost_rich,2299,23.8,6.9,Yala,yes,mushroom,1
Sabaragamuwa,Kegalle,Dry Zone,compost_rich,2299,23.8,6.9,Yala,yes,coconut,0
Sabaragamuwa,Kegalle,Dry Zone,compost_rich,2299,23.8,6.9,Yala,yes,paddy,0
Central,Matale,Wet Zone,clay_loam,900,25.5,6.7,Maha,no,ginger,1
Central,Matale,Wet Zone,clay_loam,900,25.5,6.7,Maha,no,rubber,0
Central,Matale,Wet Zone,clay_loam,900,25.5,6.7,Maha,no,fruits,0
Uva,Monaragala,Wet Zone,clay,801,21.5,7.4,Maha,no,vegetables,1
Uva,Monaragala,Wet Zone,clay,801,21.5,7.4,Maha,no,banana,0
Uva,Monaragala,Wet Zone,clay,801,21.5,7.4,Maha,no,maize,0
Central,Kandy,Intermediate Zone,loamy,983,27.9,7.5,Maha,yes,ginger,1
Central,Kandy,Intermediate Zone,loamy,983,27.9,7.5,Maha,yes,coconut,0
Central,Kandy,Intermediate Zone,loamy,983,27.9,7.5,Maha,yes,maize,0
North Central,Polonnaruwa,Dry Zone,loamy,1218,29.5,4.6,Yala,yes,ginger,1
North Central,Polonnaruwa,Dry Zone,loamy,1218,29.5,4.6,Yala,yes,fruits,0
North Central,Polonnaruwa,Dry Zone,loamy,1218,29.5,4.6,Yala,yes,pepper,0
Uva,Badulla,Dry Zone,sandy_loam,1659,29.1,6.0,Maha,yes,banana,1
Uva,Badulla,Dry Zone,sandy_loam,1659,29.1,6.0,Maha,yes,rubber,0
Uva,Badulla,Dry Zone,sandy_loam,1659,29.1,6.0,Maha,yes,cinnamon,0
North Central,Polonnaruwa,Dry Zone,loamy,2399,30.3,6.5,Yala,no,turmeric,1
North Central,Polonnaruwa,Dry Zone,loamy,2399,30.3,6.5,Yala,no,rubber,0
North Central,Polonnaruwa,Dry Zone,loamy,2399,30.3,6.5,Yala,no,tea,0
North Central,Anuradhapura,Wet Zone,sandy_loam,2602,26.3,4.8,Yala,no,coffee,1
North Central,Anuradhapura,Wet Zone,sandy_loam,2602,26.3,4.8,Yala,no,turmeric,0
North Central,Anuradhapura,Wet Zone,sandy_loam,2602,26.3,4.8,Yala,no,rubber,0
Eastern,Ampara,Dry Zone,loamy,2000,27.5,6.2,Maha,no,pepper,1
Eastern,Ampara,Dry Zone,loamy,2000,27.5,6.2,Maha,no,vegetables,0
Eastern,Ampara,Dry Zone,loamy,2000,27.5,6.2,Maha,no,fruits,0
Sabaragamuwa,Kegalle,Dry Zone,clay_loam,1451,24.7,5.7,Yala,yes,paddy,1
Sabaragamuwa,Kegalle,Dry Zone,clay_loam,1451,24.7,5.7,Yala,yes,vegetables,0
Sabaragamuwa,Kegalle,Dry Zone,clay_loam,1451,24.7,5.7,Yala,yes,cinnamon,0
Northern,Mannar,Intermediate Zone,compost_rich,2938,22.4,7.2,Maha,no,tea,1
Northern,Mannar,Intermediate Zone,compost_rich,2938,22.4,7.2,Maha,no,coffee,0
Northern,Mannar,Intermediate Zone,compost_rich,2938,22.4,7.2,Maha,no,turmeric,0
Uva,Monaragala,Intermediate Zone,loamy,1327,31.8,7.3,Maha,no,ginger,1
Uva,Monaragala,Intermediate Zone,loamy,1327,31.8,7.3,Maha,no,pepper,0
Uva,Monaragala,Intermediate Zone,loamy,1327,31.8,7.3,Maha,no,tea,0
North Western,Kurunegala,Intermediate Zone,compost_rich,2422,21.6,7.0,Maha,yes,coconut,1
North Western,Kurunegala,Intermediate Zone,compost_rich,2422,21.6,7.0,Maha,yes,turmeric,0
North Western,Kurunegala,Intermediate Zone,compost_rich,2422,21.6,7.0,Maha,yes,tea,0
North Western,Kurunegala,Dry Zone,compost_rich,2618,27.6,6.7,Maha,yes,mushroom,1
North Western,Kurunegala,Dry Zone,compost_rich,2618,27.6,6.7,Maha,yes,fruits,0
North Western,Kurunegala,Dry Zone,compost_rich,2618,27.6,6.7,Maha,yes,banana,0
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2314,24.0,5.0,Yala,yes,mushroom,1
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2314,24.0,5.0,Yala,yes,paddy,0
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2314,24.0,5.0,Yala,yes,coconut,0
Eastern,Ampara,Dry Zone,compost_rich,2016,26.6,6.9,Yala,yes,mushroom,1
Eastern,Ampara,Dry Zone,compost_rich,2016,26.6,6.9,Yala,yes,coconut,0
Eastern,Ampara,Dry Zone,compost_rich,2016,26.6,6.9,Yala,yes,tea,0
North Western,Kurunegala,Wet Zone,clay_loam,1246,28.6,5.5,Maha,yes,coconut,1
North Western,Kurunegala,Wet Zone,clay_loam,1246,28.6,5.5,Maha,yes,turmeric,0
North Western,Kurunegala,Wet Zone,clay_loam,1246,28.6,5.5,Maha,yes,vegetables,0
North Central,Polonnaruwa,Intermediate Zone,compost_rich,2281,21.2,4.9,Maha,yes,mushroom,1
North Central,Polonnaruwa,Intermediate Zone,compost_rich,2281,21.2,4.9,Maha,yes,vegetables,0
North Central,Polonnaruwa,Intermediate Zone,compost_rich,2281,21.2,4.9,Maha,yes,fruits,0
Uva,Monaragala,Intermediate Zone,clay,1529,26.9,5.3,Yala,no,coffee,1
Uva,Monaragala,Intermediate Zone,clay,1529,26.9,5.3,Yala,no,banana,0
Uva,Monaragala,Intermediate Zone,clay,1529,26.9,5.3,Yala,no,mushroom,0
Western,Gampaha,Intermediate Zone,compost_rich,899,28.8,5.5,Maha,no,coconut,1
Western,Gampaha,Intermediate Zone,compost_rich,899,28.8,5.5,Maha,no,vegetables,0
Western,Gampaha,Intermediate Zone,compost_rich,899,28.8,5.5,Maha,no,maize,0
Southern,Galle,Dry Zone,clay,1444,30.1,7.2,Yala,yes,paddy,1
Southern,Galle,Dry Zone,clay,1444,30.1,7.2,Yala,yes,pepper,0
Southern,Galle,Dry Zone,clay,1444,30.1,7.2,Yala,yes,vegetables,0
North Central,Anuradhapura,Intermediate Zone,loamy,1709,29.7,4.6,Yala,no,turmeric,1
North Central,Anuradhapura,Intermediate Zone,loamy,1709,29.7,4.6,Yala,no,maize,0
North Central,Anuradhapura,Intermediate Zone,loamy,1709,29.7,4.6,Yala,no,vegetables,0
Western,Kalutara,Dry Zone,clay,1084,26.9,6.6,Yala,yes,turmeric,1
Western,Kalutara,Dry Zone,clay,1084,26.9,6.6,Yala,yes,maize,0
Western,Kalutara,Dry Zone,clay,1084,26.9,6.6,Yala,yes,mushroom,0
Northern,Mannar,Wet Zone,sandy_loam,2010,24.3,6.6,Maha,yes,vegetables,1
Northern,Mannar,Wet Zone,sandy_loam,2010,24.3,6.6,Maha,yes,pepper,0
Northern,Mannar,Wet Zone,sandy_loam,2010,24.3,6.6,Maha,yes,turmeric,0
Southern,Matara,Wet Zone,loamy,2787,26.5,6.9,Yala,no,coconut,1
Southern,Matara,Wet Zone,loamy,2787,26.5,6.9,Yala,no,banana,0
Southern,Matara,Wet Zone,loamy,2787,26.5,6.9,Yala,no,coffee,0
Eastern,Ampara,Intermediate Zone,clay_loam,1371,26.8,5.9,Maha,no,vegetables,1
Eastern,Ampara,Intermediate Zone,clay_loam,1371,26.8,5.9,Maha,no,paddy,0
Eastern,Ampara,Intermediate Zone,clay_loam,1371,26.8,5.9,Maha,no,tea,0
Southern,Hambantota,Intermediate Zone,clay_loam,2222,28.6,6.0,Yala,no,coconut,1
Southern,Hambantota,Intermediate Zone,clay_loam,2222,28.6,6.0,Yala,no,paddy,0
Southern,Hambantota,Intermediate Zone,clay_loam,2222,28.6,6.0,Yala,no,pepper,0
Central,Kandy,Dry Zone,compost_rich,1454,29.9,6.8,Yala,no,mushroom,1
Central,Kandy,Dry Zone,compost_rich,1454,29.9,6.8,Yala,no,cinnamon,0
Central,Kandy,Dry Zone,compost_rich,1454,29.9,6.8,Yala,no,pepper,0
Central,Nuwara Eliya,Intermediate Zone,loamy,1444,31.7,6.0,Yala,no,paddy,1
Central,Nuwara Eliya,Intermediate Zone,loamy,1444,31.7,6.0,Yala,no,tea,0
Central,Nuwara Eliya,Intermediate Zone,loamy,1444,31.7,6.0,Yala,no,turmeric,0
Central,Nuwara Eliya,Intermediate Zone,clay,1234,30.5,6.7,Yala,yes,mushroom,1
Central,Nuwara Eliya,Intermediate Zone,clay,1234,30.5,6.7,Yala,yes,ginger,0
Central,Nuwara Eliya,Intermediate Zone,clay,1234,30.5,6.7,Yala,yes,paddy,0
Uva,Badulla,Wet Zone,compost_rich,1324,21.5,4.6,Yala,yes,mushroom,1
Uva,Badulla,Wet Zone,compost_rich,1324,21.5,4.6,Yala,yes,coffee,0
Uva,Badulla,Wet Zone,compost_rich,1324,21.5,4.6,Yala,yes,tea,0
Northern,Mannar,Dry Zone,loamy,2133,32.9,6.9,Maha,yes,mushroom,1
Northern,Mannar,Dry Zone,loamy,2133,32.9,6.9,Maha,yes,vegetables,0
Northern,Mannar,Dry Zone,loamy,2133,32.9,6.9,Maha,yes,cinnamon,0
Western,Gampaha,Dry Zone,clay_loam,1923,29.7,4.9,Yala,yes,paddy,1
Western,Gampaha,Dry Zone,clay_loam,1923,29.7,4.9,Yala,yes,maize,0
Western,Gampaha,Dry Zone,clay_loam,1923,29.7,4.9,Yala,yes,vegetables,0
Sabaragamuwa,Kegalle,Wet Zone,sandy_loam,2794,23.6,7.0,Maha,no,rubber,1
Sabaragamuwa,Kegalle,Wet Zone,sandy_loam,2794,23.6,7.0,Maha,no,ginger,0
Sabaragamuwa,Kegalle,Wet Zone,sandy_loam,2794,23.6,7.0,Maha,no,pepper,0
Western,Colombo,Intermediate Zone,sandy_loam,2052,21.4,5.9,Maha,no,coconut,1
Western,Colombo,Intermediate Zone,sandy_loam,2052,21.4,5.9,Maha,no,fruits,0
Western,Colombo,Intermediate Zone,sandy_loam,2052,21.4,5.9,Maha,no,vegetables,0
Southern,Matara,Intermediate Zone,clay,2347,28.7,6.9,Maha,yes,coconut,1
Southern,Matara,Intermediate Zone,clay,2347,28.7,6.9,Maha,yes,banana,0
Southern,Matara,Intermediate Zone,clay,2347,28.7,6.9,Maha,yes,vegetables,0
Uva,Monaragala,Dry Zone,sandy_loam,2623,33.3,5.5,Yala,no,banana,1
Uva,Monaragala,Dry Zone,sandy_loam,2623,33.3,5.5,Yala,no,tea,0
Uva,Monaragala,Dry Zone,sandy_loam,2623,33.3,5.5,Yala,no,coffee,0
Eastern,Trincomalee,Dry Zone,sandy_loam,2236,30.6,6.4,Maha,yes,banana,1
Eastern,Trincomalee,Dry Zone,sandy_loam,2236,30.6,6.4,Maha,yes,maize,0
Eastern,Trincomalee,Dry Zone,sandy_loam,2236,30.6,6.4,Maha,yes,tea,0
Eastern,Batticaloa,Dry Zone,clay,2753,32.1,6.5,Maha,no,paddy,1
Eastern,Batticaloa,Dry Zone,clay,2753,32.1,6.5,Maha,no,ginger,0
Eastern,Batticaloa,Dry Zone,clay,2753,32.1,6.5,Maha,no,coconut,0
North Central,Polonnaruwa,Intermediate Zone,loamy,1677,33.2,4.6,Yala,no,turmeric,1
North Central,Polonnaruwa,Intermediate Zone,loamy,1677,33.2,4.6,Yala,no,vegetables,0
North Central,Polonnaruwa,Intermediate Zone,loamy,1677,33.2,4.6,Yala,no,tea,0
Eastern,Trincomalee,Dry Zone,loamy,2890,33.8,6.3,Yala,yes,turmeric,1
Eastern,Trincomalee,Dry Zone,loamy,2890,33.8,6.3,Yala,yes,vegetables,0
Eastern,Trincomalee,Dry Zone,loamy,2890,33.8,6.3,Yala,yes,rubber,0
Central,Nuwara Eliya,Wet Zone,clay,1544,30.6,6.1,Maha,no,pepper,1
Central,Nuwara Eliya,Wet Zone,clay,1544,30.6,6.1,Maha,no,coconut,0
Central,Nuwara Eliya,Wet Zone,clay,1544,30.6,6.1,Maha,no,paddy,0
Central,Nuwara Eliya,Intermediate Zone,loamy,1273,32.6,4.9,Yala,yes,coffee,1
Central,Nuwara Eliya,Intermediate Zone,loamy,1273,32.6,4.9,Yala,yes,paddy,0
Central,Nuwara Eliya,Intermediate Zone,loamy,1273,32.6,4.9,Yala,yes,mushroom,0
North Western,Kurunegala,Dry Zone,compost_rich,2205,29.7,6.2,Yala,no,mushroom,1
North Western,Kurunegala,Dry Zone,compost_rich,2205,29.7,6.2,Yala,no,rubber,0
North Western,Kurunegala,Dry Zone,compost_rich,2205,29.7,6.2,Yala,no,ginger,0
Uva,Badulla,Dry Zone,clay,924,29.2,7.5,Yala,yes,turmeric,1
Uva,Badulla,Dry Zone,clay,924,29.2,7.5,Yala,yes,maize,0
Uva,Badulla,Dry Zone,clay,924,29.2,7.5,Yala,yes,banana,0
Western,Gampaha,Intermediate Zone,clay,2594,24.5,6.4,Maha,yes,coconut,1
Western,Gampaha,Intermediate Zone,clay,2594,24.5,6.4,Maha,yes,fruits,0
Western,Gampaha,Intermediate Zone,clay,2594,24.5,6.4,Maha,yes,turmeric,0
Central,Kandy,Intermediate Zone,loamy,1856,30.8,5.3,Yala,no,turmeric,1
Central,Kandy,Intermediate Zone,loamy,1856,30.8,5.3,Yala,no,pepper,0
Central,Kandy,Intermediate Zone,loamy,1856,30.8,5.3,Yala,no,banana,0
Eastern,Batticaloa,Dry Zone,sandy_loam,2300,22.5,5.1,Maha,no,rubber,1
Eastern,Batticaloa,Dry Zone,sandy_loam,2300,22.5,5.1,Maha,no,mushroom,0
Eastern,Batticaloa,Dry Zone,sandy_loam,2300,22.5,5.1,Maha,no,pepper,0
Uva,Monaragala,Intermediate Zone,sandy_loam,2517,33.6,5.5,Yala,no,banana,1
Uva,Monaragala,Intermediate Zone,sandy_loam,2517,33.6,5.5,Yala,no,mushroom,0
Uva,Monaragala,Intermediate Zone,sandy_loam,2517,33.6,5.5,Yala,no,tea,0
Western,Kalutara,Intermediate Zone,clay,969,26.5,5.8,Yala,yes,coconut,1
Western,Kalutara,Intermediate Zone,clay,969,26.5,5.8,Yala,yes,turmeric,0
Western,Kalutara,Intermediate Zone,clay,969,26.5,5.8,Yala,yes,banana,0
Uva,Monaragala,Wet Zone,compost_rich,2116,24.3,5.4,Maha,yes,mushroom,1
Uva,Monaragala,Wet Zone,compost_rich,2116,24.3,5.4,Maha,yes,tea,0
Uva,Monaragala,Wet Zone,compost_rich,2116,24.3,5.4,Maha,yes,rubber,0
Northern,Jaffna,Dry Zone,compost_rich,2680,23.8,5.3,Yala,yes,mushroom,1
Northern,Jaffna,Dry Zone,compost_rich,2680,23.8,5.3,Yala,yes,turmeric,0
Northern,Jaffna,Dry Zone,compost_rich,2680,23.8,5.3,Yala,yes,paddy,0
Sabaragamuwa,Ratnapura,Wet Zone,compost_rich,2702,33.6,4.7,Yala,yes,rubber,1
Sabaragamuwa,Ratnapura,Wet Zone,compost_rich,2702,33.6,4.7,Yala,yes,coconut,0
Sabaragamuwa,Ratnapura,Wet Zone,compost_rich,2702,33.6,4.7,Yala,yes,banana,0
Southern,Galle,Dry Zone,clay,1942,24.0,5.0,Maha,yes,paddy,1
Southern,Galle,Dry Zone,clay,1942,24.0,5.0,Maha,yes,coconut,0
Southern,Galle,Dry Zone,clay,1942,24.0,5.0,Maha,yes,mushroom,0
Western,Kalutara,Dry Zone,sandy_loam,2034,33.6,5.6,Yala,no,banana,1
Western,Kalutara,Dry Zone,sandy_loam,2034,33.6,5.6,Yala,no,pepper,0
Western,Kalutara,Dry Zone,sandy_loam,2034,33.6,5.6,Yala,no,fruits,0
Sabaragamuwa,Kegalle,Intermediate Zone,loamy,2907,26.0,5.6,Maha,yes,maize,1
Sabaragamuwa,Kegalle,Intermediate Zone,loamy,2907,26.0,5.6,Maha,yes,banana,0
Sabaragamuwa,Kegalle,Intermediate Zone,loamy,2907,26.0,5.6,Maha,yes,rubber,0
North Western,Kurunegala,Intermediate Zone,clay_loam,2809,24.9,6.1,Yala,no,coconut,1
North Western,Kurunegala,Intermediate Zone,clay_loam,2809,24.9,6.1,Yala,no,cinnamon,0
North Western,Kurunegala,Intermediate Zone,clay_loam,2809,24.9,6.1,Yala,no,rubber,0
Central,Kandy,Wet Zone,compost_rich,1664,24.0,6.2,Yala,yes,tea,1
Central,Kandy,Wet Zone,compost_rich,1664,24.0,6.2,Yala,yes,rubber,0
Central,Kandy,Wet Zone,compost_rich,1664,24.0,6.2,Yala,yes,coconut,0
North Central,Polonnaruwa,Wet Zone,loamy,2386,30.6,6.2,Yala,yes,turmeric,1
North Central,Polonnaruwa,Wet Zone,loamy,2386,30.6,6.2,Yala,yes,coconut,0
North Central,Polonnaruwa,Wet Zone,loamy,2386,30.6,6.2,Yala,yes,pepper,0
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2148,22.7,6.4,Yala,yes,mushroom,1
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2148,22.7,6.4,Yala,yes,turmeric,0
Sabaragamuwa,Kegalle,Intermediate Zone,compost_rich,2148,22.7,6.4,Yala,yes,coconut,0
Southern,Hambantota,Wet Zone,loamy,1111,20.4,5.2,Yala,yes,coconut,1
Southern,Hambantota,Wet Zone,loamy,1111,20.4,5.2,Yala,yes,turmeric,0
Southern,Hambantota,Wet Zone,loamy,1111,20.4,5.2,Yala,yes,tea,0
Central,Matale,Dry Zone,sandy_loam,1939,30.4,6.4,Yala,no,banana,1
Central,Matale,Dry Zone,sandy_loam,1939,30.4,6.4,Yala,no,coffee,0
Central,Matale,Dry Zone,sandy_loam,1939,30.4,6.4,Yala,no,ginger,0
Uva,Badulla,Dry Zone,clay_loam,2770,30.4,5.9,Yala,no,paddy,1
Uva,Badulla,Dry Zone,clay_loam,2770,30.4,5.9,Yala,no,rubber,0
Uva,Badulla,Dry Zone,clay_loam,2770,30.4,5.9,Yala,no,coconut,0
Western,Gampaha,Dry Zone,sandy_loam,2147,32.6,5.3,Maha,yes,banana,1
Western,Gampaha,Dry Zone,sandy_loam,2147,32.6,5.3,Maha,yes,coconut,0
Western,Gampaha,Dry Zone,sandy_loam,2147,32.6,5.3,Maha,yes,maize,0
North Western,Puttalam,Intermediate Zone,sandy_loam,1353,20.4,4.6,Yala,no,coconut,1
North Western,Puttalam,Intermediate Zone,sandy_loam,1353,20.4,4.6,Yala,no,cinnamon,0
North Western,Puttalam,Intermediate Zone,sandy_loam,1353,20.4,4.6,Yala,no,maize,0
Sabaragamuwa,Ratnapura,Dry Zone,clay,1287,29.0,6.5,Maha,no,paddy,1
Sabaragamuwa,Ratnapura,Dry Zone,clay,1287,29.0,6.5,Maha,no,cinnamon,0
Sabaragamuwa,Ratnapura,Dry Zone,clay,1287,29.0,6.5,Maha,no,pepper,0
North Western,Puttalam,Dry Zone,sandy_loam,2990,28.8,7.5,Yala,no,banana,1
North Western,Puttalam,Dry Zone,sandy_loam,2990,28.8,7.5,Yala,no,ginger,0
North Western,Puttalam,Dry Zone,sandy_loam,2990,28.8,7.5,Yala,no,turmeric,0
Western,Gampaha,Intermediate Zone,clay,2882,32.2,6.5,Maha,yes,coconut,1
Western,Gampaha,Intermediate Zone,clay,2882,32.2,6.5,Maha,yes,turmeric,0
Western,Gampaha,Intermediate Zone,clay,2882,32.2,6.5,Maha,yes,banana,0
North Western,Puttalam,Intermediate Zone,loamy,2709,23.2,6.2,Yala,no,coconut,1
North Western,Puttalam,Intermediate Zone,loamy,2709,23.2,6.2,Yala,no,paddy,0
North Western,Puttalam,Intermediate Zone,loamy,2709,23.2,6.2,Yala,no,maize,0
Uva,Monaragala,Intermediate Zone,clay,2147,20.1,6.9,Maha,yes,fruits,1
Uva,Monaragala,Intermediate Zone,clay,2147,20.1,6.9,Maha,yes,cinnamon,0
Uva,Monaragala,Intermediate Zone,clay,2147,20.1,6.9,Maha,yes,tea,0
North Western,Kurunegala,Wet Zone,loamy,2814,33.7,7.2,Yala,no,coconut,1
North Western,Kurunegala,Wet Zone,loamy,2814,33.7,7.2,Yala,no,maize,0
North Western,Kurunegala,Wet Zone,loamy,2814,33.7,7.2,Yala,no,fruits,0
North Western,Kurunegala,Wet Zone,clay,1708,25.5,5.1,Maha,no,coconut,1
North Western,Kurunegala,Wet Zone,clay,1708,25.5,5.1,Maha,no,turmeric,0
North Western,Kurunegala,Wet Zone,clay,1708,25.5,5.1,Maha,no,paddy,0
Southern,Galle,Dry Zone,compost_rich,2213,32.3,7.3,Yala,yes,mushroom,1
Southern,Galle,Dry Zone,compost_rich,2213,32.3,7.3,Yala,yes,coffee,0
Southern,Galle,Dry Zone,compost_rich,2213,32.3,7.3,Yala,yes,ginger,0
Sabaragamuwa,Kegalle,Dry Zone,sandy_loam,2921,23.8,5.8,Maha,yes,rubber,1
Sabaragamuwa,Kegalle,Dry Zone,sandy_loam,2921,23.8,5.8,Maha,yes,tea,0
Sabaragamuwa,Kegalle,Dry Zone,sandy_loam,2921,23.8,5.8,Maha,yes,coffee,0
Western,Kalutara,Intermediate Zone,loamy,2857,23.9,5.9,Yala,yes,coconut,1
Western,Kalutara,Intermediate Zone,loamy,2857,23.9,5.9,Yala,yes,maize,0
Western,Kalutara,Intermediate Zone,loamy,2857,23.9,5.9,Yala,yes,cinnamon,0
Eastern,Ampara,Intermediate Zone,loamy,2382,20.7,5.1,Yala,no,turmeric,1
